,ALF,AUI,WHF,DJW,DUI,HHV,AGF,TGG,BKI,PGF,FGG,Cash,TotalValue,Adj Close_ALF,Adj Close_AUI,Adj Close_WHF,Adj Close_DJW,Adj Close_DUI,Adj Close_HHV,Adj Close_AGF,Adj Close_TGG,Adj Close_BKI,Adj Close_PGF,Adj Close_FGG
2015-11-25,7272.72727273,-1275.5102040599995,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7179.78173464,0.0,0,0,73491.50785333998,62473.54012332592,1.33,7.84,4.4,3.21,3.56,1.3584,1.72,1.489,1.58,0.9799,1.15
2015-11-26,7272.72727273,-1275.5102040599995,-2272.7272727300005,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7179.78173464,0.0,0,0,83471.50785335196,62453.540123325896,1.33,7.84,4.4,3.21,3.56,1.3584,1.72,1.489,1.58,0.9799,1.15
2015-11-27,7272.72727273,-1275.5102040599995,-2272.7272727300005,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7179.78173464,0.0,0,0,83471.50785335196,65304.993050059056,1.34,7.35,4.16,4.27,3.37,1.2,1.36,1.265,1.68,1.04,1.16
2015-11-28,7272.72727273,-1275.5102040599995,-2272.7272727300005,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7179.78173464,0.0,0,0,83471.50785335196,65304.993050059056,1.34,7.35,4.16,4.27,3.37,1.2,1.36,1.265,1.68,1.04,1.16
2015-11-29,7272.72727273,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7179.78173464,0.0,-9615.38461538,0,74584.30330789328,65247.33395914998,1.34,7.35,4.16,4.27,3.37,1.2,1.36,1.265,1.68,1.04,1.16
2015-11-30,7272.72727273,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,-9615.38461538,0,65483.71456578504,65060.28799247954,1.33,7.3,4.18,4.26,3.34,1.2,1.28,1.265,1.67,1.05,1.16
2015-12-01,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,-9615.38461538,0,75173.3872930614,65077.233447024206,1.335,7.26,4.2,4.25,3.34,1.185,1.29,1.27,1.68,1.05,1.17
2015-12-02,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,-9615.38461538,0,75173.3872930614,65173.387293177504,1.34,7.26,4.21,4.24,3.39,1.19,1.29,1.28,1.675,1.04,1.175
2015-12-03,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,-9615.38461538,0,75173.3872930614,65221.464216255,1.355,7.28,4.21,4.29,3.37,1.18,1.29,1.285,1.7,1.035,1.18
2015-12-04,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.90652394707,1.355,7.26,4.15,4.27,3.35,1.17,1.29,1.265,1.68,1.025,1.2
2015-12-05,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.90652394707,1.355,7.26,4.15,4.27,3.35,1.17,1.29,1.265,1.68,1.025,1.2
2015-12-06,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.90652394707,1.355,7.26,4.15,4.27,3.35,1.17,1.29,1.265,1.68,1.025,1.2
2015-12-07,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.90652394778,1.37,7.3,4.16,4.26,3.36,1.18,1.285,1.26,1.685,1.015,1.19
2015-12-08,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.90652394937,1.375,7.35,4.22,4.28,3.3,1.17,1.285,1.27,1.665,1.02,1.185
2015-12-09,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.906523950274,1.395,7.38,4.13,4.26,3.27,1.18,1.25,1.28,1.665,1.01,1.19
2015-12-10,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65297.90652383537,65297.90652394777,1.38,7.26,4.4,4.2,3.28,1.165,1.265,1.26,1.65,0.9799,1.185
2015-12-11,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55277.90652383136,65277.90652394877,1.4,7.3,4.2,4.17,3.26,1.15,1.255,1.235,1.655,1.015,1.185
2015-12-12,7142.85714286,2.000047061301302e-08,-2380.9523809500006,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65257.90652382138,65257.90652394878,1.4,7.3,4.2,4.17,3.26,1.15,1.255,1.235,1.655,1.015,1.185
2015-12-13,7142.85714286,2.000047061301302e-08,-2380.9523809500006,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65257.90652382138,65257.90652394878,1.4,7.3,4.2,4.17,3.26,1.15,1.255,1.235,1.655,1.015,1.185
2015-12-14,7142.85714286,2.000047061301302e-08,-2380.9523809500006,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,65257.90652382138,65150.76366681358,1.385,7.7,4.2,4.12,3.29,1.145,1.25,1.22,1.645,1.0,1.17
2015-12-15,0.0,2.000047061301302e-08,-2380.9523809500006,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,75130.97795239676,65178.597000135866,1.385,7.12,4.18,4.12,3.23,1.15,1.27,1.22,1.63,1.0,1.145
2015-12-16,7142.85714286,-1385.0415512299996,-2380.9523809500006,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,75090.9779524177,65067.168428709,1.4,7.22,4.21,4.15,3.26,1.15,1.295,1.235,1.64,0.99,1.15
2015-12-17,7142.85714286,-1385.0415512299996,-2380.9523809500006,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,75090.9779524177,65015.6580738745,1.4,7.24,4.22,4.22,3.3,1.15,1.3,1.235,1.65,1.005,1.15
2015-12-18,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.12080966089,1.395,7.22,4.19,4.19,3.3,1.135,1.325,1.23,1.65,1.0,1.145
2015-12-19,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.12080966089,1.395,7.22,4.19,4.19,3.3,1.135,1.325,1.23,1.65,1.0,1.145
2015-12-20,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.12080966089,1.395,7.22,4.19,4.19,3.3,1.135,1.325,1.23,1.65,1.0,1.145
2015-12-21,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65074.8350953754,1.4,7.24,4.17,4.26,3.32,1.155,1.36,1.235,1.64,1.0,1.15
2015-12-22,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65003.40652394779,1.39,7.28,4.14,4.27,3.3,1.145,1.37,1.225,1.645,0.9799,1.15
2015-12-23,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65110.54938109059,1.405,7.28,4.19,4.24,3.31,1.145,1.41,1.235,1.655,1.0,1.175
2015-12-24,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809661494,1.395,7.3,4.24,4.24,3.4,1.17,1.45,1.245,1.7,1.01,1.0795
2015-12-25,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809661494,1.395,7.3,4.24,4.24,3.4,1.17,1.45,1.245,1.7,1.01,1.0795
2015-12-26,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809661494,1.395,7.3,4.24,4.24,3.4,1.17,1.45,1.245,1.7,1.01,1.0795
2015-12-27,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809661494,1.395,7.3,4.24,4.24,3.4,1.17,1.45,1.245,1.7,1.01,1.0795
2015-12-28,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809661494,1.395,7.3,4.24,4.24,3.4,1.17,1.45,1.245,1.7,1.01,1.0795
2015-12-29,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65217.69223823369,1.42,7.33,4.29,4.26,3.39,1.17,1.18,1.24,1.69,1.01,1.18
2015-12-30,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65146.26366680509,1.41,7.33,4.3,4.28,3.39,1.18,1.13,1.23,1.69,1.015,1.17
2015-12-31,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809661996,1.395,7.33,4.34,4.3,3.41,1.18,1.11,1.23,1.685,1.01,1.17
2016-01-01,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809667795,1.395,7.7,4.5566,3.21,3.57,1.3393,1.6,1.449,1.58,0.9799,1.0795
2016-01-02,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,55074.83509525979,65039.120809667795,1.395,7.7,4.5566,3.21,3.57,1.3393,1.6,1.449,1.58,0.9799,1.0795
2016-01-03,7142.85714286,-1298.7012986799996,-2194.6187947200006,3115.26479751,-2801.120448189999,-7466.587023070002,-6250.0,-6901.31124914,0.0,0.0,0,104934.8350952679,64899.120809667744,1.395,7.7,4.5566,3.21,3.57,1.3393,1.6,1.449,1.58,0.9799,1.0795
2016-01-04,7142.85714286,-1298.7012986799996,-2194.6187947200006,3115.26479751,-2801.120448189999,-7466.587023070002,-6250.0,-6901.31124914,0.0,0.0,0,104934.8350952679,76023.66523052711,1.395,7.42,4.32,4.37,3.39,1.2,1.045,1.215,1.695,1.015,1.16
2016-01-05,7142.85714286,-1298.7012986799996,-2194.6187947200006,3115.26479751,-2801.120448189999,-7466.587023070002,-6250.0,-6901.31124914,0.0,0.0,0,104934.8350952679,76836.7988393168,1.43,7.41,4.24,4.37,3.4,1.18,1.01,1.21,1.68,1.01,1.17
2016-01-06,7142.85714286,-1298.7012986799996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6901.31124914,0.0,0.0,0,84733.777936549,77045.5289875554,1.44,7.41,4.2,4.31,3.38,1.16,0.99,1.21,1.695,1.01,1.17
2016-01-07,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-6901.31124914,0.0,0.0,0,75325.38832616879,77191.50288804529,1.44,7.23,4.12,4.3,3.57,1.17,0.925,1.22,1.68,0.99,1.145
2016-01-08,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67027.25168020285,77170.10882317605,1.42,7.27,4.21,4.26,3.34,1.16,0.93,1.2,1.665,0.975,1.15
2016-01-09,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-2994.011976059999,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77007.25168020984,77150.10882317604,1.42,7.27,4.21,4.26,3.34,1.16,0.93,1.2,1.665,0.975,1.15
2016-01-10,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-2994.011976059999,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77007.25168020984,77150.10882317604,1.42,7.27,4.21,4.26,3.34,1.16,0.93,1.2,1.665,0.975,1.15
2016-01-11,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67227.251680203,77441.5373946052,1.43,7.25,4.22,4.28,3.26,1.135,0.895,1.19,1.655,0.96,1.18
2016-01-12,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67227.251680203,77334.39453745971,1.415,7.11,4.12,4.31,3.24,1.145,0.865,1.18,1.645,0.95,1.145
2016-01-13,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67227.251680203,77512.9659660348,1.44,7.3,4.2,4.3,3.26,1.14,0.87,1.2,1.645,0.965,1.18
2016-01-14,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67227.251680203,77477.2516803188,1.435,7.2,4.12,4.29,3.23,1.125,0.855,1.15,1.615,0.93,1.165
2016-01-15,7142.85714286,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67227.251680203,77548.6802517462,1.445,7.14,4.1,4.3,3.23,1.13,0.875,1.175,1.61,0.93,1.15
2016-01-16,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77528.03739449283,77528.03739460334,1.445,7.14,4.1,4.3,3.23,1.13,0.875,1.175,1.61,0.93,1.15
2016-01-17,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77528.03739449283,77528.03739460334,1.445,7.14,4.1,4.3,3.23,1.13,0.875,1.175,1.61,0.93,1.15
2016-01-18,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77528.03739449283,77528.03739461733,1.45,7.83,4.03,4.3,3.21,1.1,0.85,1.15,1.58,0.905,1.14
2016-01-19,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77528.03739449283,77528.03739460293,1.45,7.13,4.1,4.39,3.25,1.11,0.855,1.15,1.585,0.95,1.135
2016-01-20,6920.41522491,-1410.4372355199996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77488.03739447653,77488.03739460268,1.445,7.09,4.08,4.32,3.2,1.105,0.86,1.125,1.59,0.935,1.12
2016-01-21,6920.41522491,-1410.4372355199996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77488.03739447653,76582.72214481558,1.465,7.83,4.09,4.27,3.25,1.105,0.855,1.115,1.585,0.92,1.15
2016-01-22,6920.41522491,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67397.37448899742,77535.78279360087,1.465,7.14,4.12,4.33,3.25,1.115,0.86,1.14,1.62,0.93,1.15
2016-01-23,6920.41522491,-1400.5602240699995,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77377.37448900001,77515.78279360087,1.465,7.14,4.12,4.33,3.25,1.115,0.86,1.14,1.62,0.93,1.15
2016-01-24,6920.41522491,-1400.5602240699995,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77377.37448900001,77515.78279360087,1.465,7.14,4.12,4.33,3.25,1.115,0.86,1.14,1.62,0.93,1.15
2016-01-25,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77424.73484489927,77424.73484501107,1.48,7.25,4.21,4.37,3.32,1.115,0.87,1.15,1.67,0.93,1.16
2016-01-26,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77424.73484489927,77424.73484501998,1.48,7.83,4.79,3.21,3.59,1.33,1.65,1.3940000000000001,1.61,0.9799,1.0788
2016-01-27,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77424.73484489927,77424.73484501167,1.48,7.24,4.19,4.37,3.24,1.11,0.785,1.165,1.65,0.95,1.16
2016-01-28,0.0,-1381.2154695899994,-2369.6682464500004,2369.66824645,-3030.3030303099995,-8968.609865470002,-12500.0,-8771.92982456,0.0,0.0,0,127284.73484486311,77284.73484501106,1.48,7.24,4.22,4.22,3.3,1.115,0.8,1.14,1.68,0.9799,1.16
2016-01-29,0.0,-1381.2154695899994,-2369.6682464500004,2369.66824645,-3030.3030303099995,-8968.609865470002,-12500.0,-8771.92982456,0.0,0.0,0,127284.73484486311,77637.79018847676,1.46,7.28,4.25,4.2,3.29,1.105,0.785,1.115,1.68,0.925,1.16
2016-01-30,0.0,1373.6263736500005,-2369.6682464500004,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77569.91809999157,77498.82805271818,1.46,7.28,4.25,4.2,3.29,1.105,0.785,1.115,1.68,0.925,1.16
2016-01-31,6849.31506849,1373.6263736500005,-2369.6682464500004,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67549.91809999618,77478.82805271819,1.46,7.28,4.25,4.2,3.29,1.105,0.785,1.115,1.68,0.925,1.16
2016-02-01,6849.31506849,2.000047061301302e-08,-2369.6682464500004,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77447.66535276956,77537.25828929826,1.48,7.22,4.24,4.15,3.29,1.13,0.785,1.125,1.685,0.94,1.18
2016-02-02,6849.31506849,2.000047061301302e-08,-2369.6682464500004,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77447.66535276956,77281.78857560756,1.46,7.3,4.29,4.14,3.29,1.115,0.795,1.13,1.65,0.94,1.155
2016-02-03,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77550.12980772251,77550.12980783392,1.46,7.19,4.16,4.15,3.24,1.115,0.785,1.13,1.64,0.91,1.155
2016-02-04,6802.72108844,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67530.1298077157,77530.12980783341,1.47,7.19,4.21,4.09,3.29,1.105,0.8,1.13,1.63,0.91,1.155
2016-02-05,6802.72108844,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67530.1298077157,77598.157018719,1.48,7.26,4.2,4.04,3.31,1.105,0.8,1.13,1.66,0.91,1.16
2016-02-06,6802.72108844,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67530.1298077157,77598.157018719,1.48,7.26,4.2,4.04,3.31,1.105,0.8,1.13,1.66,0.91,1.16
2016-02-07,6802.72108844,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67530.1298077157,77598.157018719,1.48,7.26,4.2,4.04,3.31,1.105,0.8,1.13,1.66,0.91,1.16
2016-02-08,6802.72108844,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67530.1298077157,77666.1842296036,1.49,7.25,4.22,4.06,3.27,1.105,0.79,1.13,1.65,0.91,1.16
2016-02-09,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77544.0753859538,77544.0753860659,1.475,7.22,4.18,4.06,3.23,1.09,0.775,1.11,1.62,0.885,1.14
2016-02-10,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77544.0753859538,77544.0753860625,1.47,7.01,4.1,3.98,3.15,1.08,0.775,1.09,1.59,0.88,1.135
2016-02-11,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77544.0753859538,77544.0753860642,1.47,7.1,4.09,3.91,3.16,1.085,0.755,1.085,1.58,0.88,1.12
2016-02-12,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67524.07538594893,77524.07538606289,1.485,7.03,3.97,3.72,3.15,1.09,0.74,1.06,1.55,0.85,1.12
2016-02-13,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67524.07538594893,77524.07538606289,1.485,7.03,3.97,3.72,3.15,1.09,0.74,1.06,1.55,0.85,1.12
2016-02-14,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67524.07538594893,77524.07538606289,1.485,7.03,3.97,3.72,3.15,1.09,0.74,1.06,1.55,0.85,1.12
2016-02-15,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67524.07538594893,77557.74541973203,1.49,7.0,4.01,3.94,3.18,1.11,0.745,1.319,1.55,0.855,1.12
2016-02-16,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67524.07538594893,77456.73531872459,1.475,7.15,4.08,3.92,3.21,1.105,0.775,1.085,1.55,0.88,1.11
2016-02-17,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-9132.42009132,0.0,0.0,0,77504.07538594434,77537.74541973534,1.49,7.18,4.08,3.99,3.21,1.115,0.77,1.095,1.57,0.86,1.14
2016-02-18,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-9132.42009132,0.0,0.0,0,77504.07538594434,77470.40535239375,1.48,7.19,4.49,3.98,3.38,1.12,0.79,1.095,1.565,0.875,1.13
2016-02-19,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67712.8425092365,77712.84250935377,1.485,7.24,4.15,4.0,3.24,1.105,0.78,1.07,1.555,0.885,1.115
2016-02-20,6734.00673401,2.000047061301302e-08,-2409.6385542200005,0.0,-3086.419753099999,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,87672.84250926107,77672.84250935372,1.485,7.24,4.15,4.0,3.24,1.105,0.78,1.07,1.555,0.885,1.115
2016-02-21,6734.00673401,2.000047061301302e-08,-2409.6385542200005,0.0,-3086.419753099999,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,87672.84250926107,77672.84250935372,1.485,7.24,4.15,4.0,3.24,1.105,0.78,1.07,1.555,0.885,1.115
2016-02-22,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67584.55335260986,77651.89342006602,1.495,7.18,4.17,3.99,3.24,1.115,0.795,1.08,1.575,0.87,1.11
2016-02-23,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67584.55335260986,77719.23348740111,1.505,6.9,4.17,3.99,3.18,1.115,0.785,1.085,1.56,0.875,1.13
2016-02-24,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67584.55335260986,77618.22338639126,1.49,6.9,4.09,3.9,3.15,1.115,0.815,1.07,1.555,0.86,1.12
2016-02-25,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67584.55335260986,77887.58365575197,1.53,6.93,4.09,3.85,3.18,1.12,0.82,1.065,1.55,0.87,1.135
2016-02-26,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67584.55335260986,77752.90352107046,1.51,6.86,4.08,3.85,3.17,1.11,0.82,1.075,1.57,0.885,1.125
2016-02-27,6734.00673401,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67584.55335260986,77752.90352107046,1.51,6.86,4.08,3.85,3.17,1.11,0.82,1.075,1.57,0.885,1.125
2016-02-28,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77732.56682062824,77732.56682073374,1.51,6.86,4.08,3.85,3.17,1.11,0.82,1.075,1.57,0.885,1.125
